uri,original,update,info
/repositories/12/archival_objects/2398328,['(6.98 gigabytes)'],['6.98 gigabytes'],200
/repositories/11/archival_objects/274956,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/225895,['(31 boxes)'],['31 boxes'],200
/repositories/11/archival_objects/673513,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/688232,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/688151,['(1 box) + 1 portfolio'],['1 box + 1 portfolio'],200
/repositories/11/archival_objects/735298,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3201114,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/727523,['(45 boxes) + 7 broadside folders'],['45 boxes + 7 broadside folders'],200
/repositories/12/archival_objects/2057195,['(12 boxes)'],['12 boxes'],200
/repositories/12/archival_objects/972210,['(999.32 Megabytes)'],['999.32 Megabytes'],200
/repositories/12/archival_objects/1197681,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/1999345,"['(2695.18 megabytes)', '(1 box)']","['2695.18 megabytes', '1 box']",200
/repositories/12/archival_objects/1999345,[],[],No originals
/repositories/11/archival_objects/555341,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2827859,['(125 boxes) + 1 roll'],['125 boxes + 1 roll'],200
/repositories/11/archival_objects/275060,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3129708,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/2791542,['(110 boxes) + 9 broadsides'],['110 boxes + 9 broadsides'],200
/repositories/11/archival_objects/2791536,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/671298,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/2781089,['(35 containers)'],['35 containers'],200
/repositories/11/archival_objects/3089433,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/734380,['(27 boxes)'],['27 boxes'],200
/repositories/11/archival_objects/646651,['(20 boxes) + 1 art'],['20 boxes + 1 art'],200
/repositories/11/archival_objects/703142,['(53 boxes)'],['53 boxes'],200
/repositories/11/archival_objects/267140,['(24 boxes)'],['24 boxes'],200
/repositories/11/archival_objects/181943,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/522747,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/714000,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/726977,"['(88 boxes) + 1 cold storage, 1 record album storage, 1 broadside folder']","['88 boxes + 1 cold storage, 1 record album storage, 1 broadside folder']",200
/repositories/11/archival_objects/2743316,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/2849155,['(19 boxes)'],['19 boxes'],200
/repositories/11/archival_objects/758176,"['(127 boxes)+ 13 art, 1 broadside, 1 roll']","['127 boxes+ 13 art, 1 broadside, 1 roll']",200
/repositories/11/archival_objects/738211,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/3070393,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/3070394,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/702438,['(54 boxes)'],['54 boxes'],200
/repositories/11/archival_objects/561209,['(28 boxes)'],['28 boxes'],200
/repositories/11/archival_objects/2979367,['(18 boxes)'],['18 boxes'],200
/repositories/11/archival_objects/249723,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/182021,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/588375,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/758171,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/685562,['(49 boxes)'],['49 boxes'],200
/repositories/11/archival_objects/684850,['(39 boxes)'],['39 boxes'],200
/repositories/11/archival_objects/2781397,['(21 containers)'],['21 containers'],200
/repositories/11/archival_objects/702678,['(13 Boxes)'],['13 Boxes'],200
/repositories/11/archival_objects/530139,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/563118,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/692935,['(44 boxes)'],['44 boxes'],200
/repositories/11/archival_objects/741211,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/662745,['(16 boxes) + 1 object'],['16 boxes + 1 object'],200
/repositories/11/archival_objects/2733987,['(93 boxes) + 15 broadside and 2 oversize broadside'],['93 boxes + 15 broadside and 2 oversize broadside'],200
/repositories/11/archival_objects/369112,['(11 boxes)'],['11 boxes'],200
/repositories/11/archival_objects/276489,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/610082,['(33 boxes)'],['33 boxes'],200
/repositories/11/archival_objects/2849235,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/2849459,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/181918,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/2353341,['(201 boxes)'],['201 boxes'],200
/repositories/11/archival_objects/485104,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/484937,['(29 boxes)'],['29 boxes'],200
/repositories/11/archival_objects/485154,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/485162,['(39 boxes)'],['39 boxes'],200
/repositories/11/archival_objects/692115,['(32 boxes)'],['32 boxes'],200
/repositories/4/archival_objects/3207610,"['(6.60 MB, 322 files)']","['6.60 MB, 322 files']",200
/repositories/11/archival_objects/622460,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3157484,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/591136,['(2 boxes) + circa 2 gigabytes'],['2 boxes + circa 2 gigabytes'],200
/repositories/11/archival_objects/264093,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2371702,['(37 boxes)'],['37 boxes'],200
/repositories/11/archival_objects/739946,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/713800,"['(53 boxes) + 33 broadsides, 11 art']","['53 boxes + 33 broadsides, 11 art']",200
/repositories/11/archival_objects/2668621,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2951919,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/2286477,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/2827862,['(8 boxes) + 1 roll'],['8 boxes + 1 roll'],200
/repositories/11/archival_objects/3222487,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/738782,['(69 boxes) + 1 record album storage'],['69 boxes + 1 record album storage'],200
/repositories/11/archival_objects/703647,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/564373,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3255796,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/567878,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/278738,"['(54 boxes) + 5 broadside folders, 1 object storage item, 1 roll']","['54 boxes + 5 broadside folders, 1 object storage item, 1 roll']",200
/repositories/11/archival_objects/279306,"['(89 boxes) + 4 broadside folders, 2 cold storage packages, 5 framed art storage items, 3 object storage items']","['89 boxes + 4 broadside folders, 2 cold storage packages, 5 framed art storage items, 3 object storage items']",200
/repositories/11/archival_objects/666793,['(38 boxes)'],['38 boxes'],200
/repositories/11/archival_objects/756652,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/308951,['(8 boxes ) + 1 record album'],['8 boxes  + 1 record album'],200
/repositories/11/archival_objects/764808,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/764811,['(1 box)'],['1 box'],200
/repositories/3/archival_objects/3431070,"['(2 boxes)', '(Digitized material)']","['2 boxes', 'Digitized material']",200
/repositories/3/archival_objects/3431070,[],[],No originals
/repositories/11/archival_objects/2975603,['(2 boxes)'],['2 boxes'],200
/repositories/6/archival_objects/3342802,['(400.53 megabytes)'],['400.53 megabytes'],200
/repositories/6/archival_objects/3342803,['(541.65 megabytes)'],['541.65 megabytes'],200
/repositories/6/archival_objects/3342804,['(227.45 megabytes)'],['227.45 megabytes'],200
/repositories/6/archival_objects/3342805,['(282.55 megabytes)'],['282.55 megabytes'],200
/repositories/6/archival_objects/3342806,['(161.05 megabytes)'],['161.05 megabytes'],200
/repositories/11/archival_objects/764738,['(3 boxes) + 2 art'],['3 boxes + 2 art'],200
/repositories/11/archival_objects/486673,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/315504,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/705157,['(19 boxes)'],['19 boxes'],200
/repositories/11/archival_objects/705199,"['(117 boxes) + 2 broadside folders, 8 rolls, 2 record albums']","['117 boxes + 2 broadside folders, 8 rolls, 2 record albums']",200
/repositories/11/archival_objects/309003,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/3195301,['(79 boxes)'],['79 boxes'],200
/repositories/11/archival_objects/736049,"['(103 boxes) + 2 art, 6 rolls, 4 broadside folders']","['103 boxes + 2 art, 6 rolls, 4 broadside folders']",200
/repositories/11/archival_objects/708315,['(21 boxes)'],['21 boxes'],200
/repositories/11/archival_objects/3876454,['(2 boxes)'],['2 boxes'],200
/repositories/12/archival_objects/3193165,['(453.66 Megabytes)'],['453.66 Megabytes'],200
/repositories/12/archival_objects/3193166,['(545.66 megabytes)'],['545.66 megabytes'],200
/repositories/12/archival_objects/3194535,['(541.49 megabytes)'],['541.49 megabytes'],200
/repositories/12/archival_objects/3194532,['(314.72 megabytes)'],['314.72 megabytes'],200
/repositories/12/archival_objects/845154,['(39.5 megabytes)'],['39.5 megabytes'],200
/repositories/12/archival_objects/3231587,['(29.339 megabytes)'],['29.339 megabytes'],200
/repositories/12/archival_objects/3231588,['(90.52 megabytes)'],['90.52 megabytes'],200
/repositories/12/archival_objects/3231589,['(212.289 megabytes)'],['212.289 megabytes'],200
/repositories/12/archival_objects/966959,['(126.5 kilobytes)'],['126.5 kilobytes'],200
/repositories/12/archival_objects/1981588,"['(2,893.44 Megabytes)']","['2,893.44 Megabytes']",200
/repositories/12/archival_objects/1981590,"['(2,508.44 Megabytes)']","['2,508.44 Megabytes']",200
/repositories/12/archival_objects/1981592,"['(2,157.47 Megabytes)']","['2,157.47 Megabytes']",200
/repositories/12/archival_objects/1092939,['(Video CD)'],['Video CD'],200
/repositories/12/archival_objects/1204361,['(634.028 megabytes)'],['634.028 megabytes'],200
/repositories/12/archival_objects/918285,['(0.62 megabytes)'],['0.62 megabytes'],200
/repositories/12/archival_objects/918304,['(9.9 megabytes)'],['9.9 megabytes'],200
/repositories/12/archival_objects/801841,['(126 kilobytes)'],['126 kilobytes'],200
/repositories/12/archival_objects/918307,['(1.84 megabytes)'],['1.84 megabytes'],200
/repositories/12/archival_objects/918312,['(393 kilobytes)'],['393 kilobytes'],200
/repositories/12/archival_objects/918316,['(287 kilobytes)'],['287 kilobytes'],200
/repositories/12/archival_objects/918318,['(620 kilobytes)'],['620 kilobytes'],200
/repositories/12/archival_objects/918320,['(7.01 megabytes)'],['7.01 megabytes'],200
/repositories/12/archival_objects/2990704,['(428 kilobytes)'],['428 kilobytes'],200
/repositories/12/archival_objects/2990703,['(12.8 megabytes)'],['12.8 megabytes'],200
/repositories/12/archival_objects/2990698,['(616 kilobytes)'],['616 kilobytes'],200
/repositories/12/archival_objects/2990696,['(1.91 megabytes)'],['1.91 megabytes'],200
/repositories/12/archival_objects/2990700,['(464 kilobytes)'],['464 kilobytes'],200
/repositories/12/archival_objects/2990697,['(21.8 megabytes)'],['21.8 megabytes'],200
/repositories/12/archival_objects/2990701,['(944 kilobytes)'],['944 kilobytes'],200
/repositories/12/archival_objects/2990705,['(752 kilobytes)'],['752 kilobytes'],200
/repositories/12/archival_objects/2990699,['(1.34 megabytes)'],['1.34 megabytes'],200
/repositories/12/archival_objects/3111436,['(110.19  megabytes)'],['110.19  megabytes'],200
/repositories/12/archival_objects/2049313,['(571.53 megabytes)'],['571.53 megabytes'],200
/repositories/12/archival_objects/3253983,['(3.92 gigabytes)'],['3.92 gigabytes'],200
/repositories/12/archival_objects/3253984,['(3.06 gigabytes)'],['3.06 gigabytes'],200
/repositories/12/archival_objects/3234306,['(64.2 megabytes)'],['64.2 megabytes'],200
/repositories/12/archival_objects/801847,['(113 kilobytes)'],['113 kilobytes'],200
/repositories/12/archival_objects/801852,['(229 kilobytes)'],['229 kilobytes'],200
/repositories/12/archival_objects/801857,['(305 kilobytes)'],['305 kilobytes'],200
/repositories/12/archival_objects/801862,['(291 kilobytes)'],['291 kilobytes'],200
/repositories/12/archival_objects/801867,['(260 kilobytes)'],['260 kilobytes'],200
/repositories/12/archival_objects/801872,['(175 kilobytes)'],['175 kilobytes'],200
/repositories/12/archival_objects/801877,['(140 kilobytes)'],['140 kilobytes'],200
/repositories/12/archival_objects/801882,['(257 kilobytes)'],['257 kilobytes'],200
/repositories/12/archival_objects/801887,['(167 kilobytes)'],['167 kilobytes'],200
/repositories/12/archival_objects/801892,['(236 kilobytes)'],['236 kilobytes'],200
/repositories/12/archival_objects/801897,['(210 kilobytes)'],['210 kilobytes'],200
/repositories/12/archival_objects/801902,['(183 kilobytes)'],['183 kilobytes'],200
/repositories/12/archival_objects/801907,['(233 kilobytes)'],['233 kilobytes'],200
/repositories/12/archival_objects/801912,['(299 kilobytes)'],['299 kilobytes'],200
/repositories/12/archival_objects/801917,['(126 kilobytes)'],['126 kilobytes'],200
/repositories/12/archival_objects/801922,['(200 kilobytes)'],['200 kilobytes'],200
/repositories/12/archival_objects/801927,['(125 kilobytes)'],['125 kilobytes'],200
/repositories/12/archival_objects/801932,['(185 kilobytes)'],['185 kilobytes'],200
/repositories/12/archival_objects/801937,['(219 kilobytes)'],['219 kilobytes'],200
/repositories/12/archival_objects/801942,['(219 kilobytes)'],['219 kilobytes'],200
/repositories/12/archival_objects/801947,['(170 kilobytes)'],['170 kilobytes'],200
/repositories/12/archival_objects/801952,['(135 kilobytes)'],['135 kilobytes'],200
/repositories/12/archival_objects/3193257,['(10.4 gigabytes)'],['10.4 gigabytes'],200
/repositories/12/archival_objects/2646913,['(4.7 gigabytes)'],['4.7 gigabytes'],200
/repositories/12/archival_objects/3193237,['(3.7 gigabytes)'],['3.7 gigabytes'],200
/repositories/12/archival_objects/3193240,['(2.7 gigabytes)'],['2.7 gigabytes'],200
/repositories/12/archival_objects/3193241,['(1.42 gigabytes)'],['1.42 gigabytes'],200
/repositories/12/archival_objects/3193244,['(2.15 gigabytes)'],['2.15 gigabytes'],200
/repositories/12/archival_objects/3193246,['(2.5 gigabytes)'],['2.5 gigabytes'],200
/repositories/12/archival_objects/3193248,['(2.9 gigabytes)'],['2.9 gigabytes'],200
/repositories/12/archival_objects/3193250,['(3.5 gigabytes)'],['3.5 gigabytes'],200
/repositories/12/archival_objects/3193251,['(10.2 gigabytes)'],['10.2 gigabytes'],200
/repositories/12/archival_objects/3193253,['(5.4 gigabytes)'],['5.4 gigabytes'],200
/repositories/12/archival_objects/3193254,['(7.9 gigabytes)'],['7.9 gigabytes'],200
/repositories/12/archival_objects/3193256,['(1.16 gigabytes)'],['1.16 gigabytes'],200
/repositories/12/archival_objects/3193258,['(2 gigabytes)'],['2 gigabytes'],200
/repositories/12/archival_objects/3193261,['(2.7 gigabytes)'],['2.7 gigabytes'],200
/repositories/12/archival_objects/3193262,['(2.14 gigabyte)'],['2.14 gigabyte'],200
/repositories/12/archival_objects/3193264,['(2.1 gigabyte)'],['2.1 gigabyte'],200
/repositories/12/archival_objects/3193265,['(1.7 gigabytes)'],['1.7 gigabytes'],200
/repositories/12/archival_objects/3193267,['(3 gigabytes)'],['3 gigabytes'],200
/repositories/12/archival_objects/3193268,['(2.3 gigabytes)'],['2.3 gigabytes'],200
/repositories/12/archival_objects/3193239,['(3.16 gigabytes)'],['3.16 gigabytes'],200
/repositories/12/archival_objects/3193255,['(23.8 gigabytes)'],['23.8 gigabytes'],200
/repositories/11/archival_objects/714016,"['(23 Boxes) + 1 broadside,  2 record album storage']","['23 Boxes + 1 broadside,  2 record album storage']",200
/repositories/12/archival_objects/1224957,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/1225201,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/1269812,['(49 boxes)'],['49 boxes'],200
/repositories/12/archival_objects/1302134,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/1270131,['(3 boxes)'],['3 boxes'],200
/repositories/12/archival_objects/1227604,['(14 boxes)'],['14 boxes'],200
/repositories/12/archival_objects/1472112,['(19 boxes)'],['19 boxes'],200
/repositories/12/archival_objects/1246141,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/2134504,['(3 boxes)'],['3 boxes'],200
/repositories/12/archival_objects/1194686,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/2595014,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/691548,['(14 boxes)'],['14 boxes'],200
/repositories/11/archival_objects/662039,"['(99 boxes) + 1 cold storage, 2 broadside']","['99 boxes + 1 cold storage, 2 broadside']",200
/repositories/12/archival_objects/3188881,['(16 boxes)'],['16 boxes'],200
/repositories/11/archival_objects/3500160,['(44 boxes)'],['44 boxes'],200
/repositories/11/archival_objects/3335907,['(13 boxes)'],['13 boxes'],200
/repositories/12/archival_objects/3428248,['(2 gigabytes)'],['2 gigabytes'],200
/repositories/12/archival_objects/3428251,['(561.3 megabytes)'],['561.3 megabytes'],200
/repositories/12/archival_objects/3428254,['(517.4 megabytes)'],['517.4 megabytes'],200
/repositories/12/archival_objects/3428256,['(690.3 megabytes)'],['690.3 megabytes'],200
/repositories/12/archival_objects/3428261,['(972.8 megabytes)'],['972.8 megabytes'],200
/repositories/12/archival_objects/3428265,['(819.5 megabytes)'],['819.5 megabytes'],200
/repositories/12/archival_objects/3428451,['(975.4 megabytes)'],['975.4 megabytes'],200
/repositories/12/archival_objects/3428453,['(162.6 megabytes)'],['162.6 megabytes'],200
/repositories/12/archival_objects/3428455,['(812.6 megabytes)'],['812.6 megabytes'],200
/repositories/12/archival_objects/3430840,['(1 gigabyte)'],['1 gigabyte'],200
/repositories/12/archival_objects/3430842,['(690.4 megabytes)'],['690.4 megabytes'],200
/repositories/12/archival_objects/3430844,['(440 megabytes)'],['440 megabytes'],200
/repositories/12/archival_objects/3430846,['(2.3 gigabytes)'],['2.3 gigabytes'],200
/repositories/12/archival_objects/3430848,['(855 megabytes)'],['855 megabytes'],200
/repositories/12/archival_objects/3430851,['(1.7 gigabytes)'],['1.7 gigabytes'],200
/repositories/12/archival_objects/3430853,['(426.4 megabytes)'],['426.4 megabytes'],200
/repositories/12/archival_objects/3430855,['(2.5 gigabytes)'],['2.5 gigabytes'],200
/repositories/12/archival_objects/3430857,['(950.9 megabytes)'],['950.9 megabytes'],200
/repositories/12/archival_objects/3430859,['(626.2 megabytes)'],['626.2 megabytes'],200
/repositories/12/archival_objects/3430861,['(939.8 megabytes)'],['939.8 megabytes'],200
/repositories/11/archival_objects/3277989,['(6 boxes) + 1 cold storage + 1 record album storage'],['6 boxes + 1 cold storage + 1 record album storage'],200
/repositories/11/archival_objects/741343,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/2781084,['(118 containers)'],['118 containers'],200
/repositories/11/archival_objects/3866594,['(43 boxes)'],['43 boxes'],200
/repositories/11/archival_objects/3866622,['(13 boxes)'],['13 boxes'],200
/repositories/12/archival_objects/2966550,['(VCR LVC 150)'],['VCR LVC 150'],200
/repositories/11/archival_objects/3866548,['(62 boxes)'],['62 boxes'],200
/repositories/12/archival_objects/3872776,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/3883396,['(3 boxes)'],['3 boxes'],200
/repositories/12/archival_objects/841144,['(2 boxes)'],['2 boxes'],200
/repositories/12/archival_objects/882065,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/564893,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/582096,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/610755,['(51 boxes)'],['51 boxes'],200
/repositories/11/archival_objects/611321,['(29 boxes)'],['29 boxes'],200
/repositories/12/archival_objects/1025032,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/526406,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/193983,"['(140 boxes) + 22 art, 3 broadside']","['140 boxes + 22 art, 3 broadside']",200
/repositories/11/archival_objects/3497545,['(61 boxes) + 8 broadside'],['61 boxes + 8 broadside'],200
/repositories/11/archival_objects/3410931,['(92 boxes) + broadside'],['92 boxes + broadside'],200
/repositories/11/archival_objects/3675971,['(15 boxes) + broadside'],['15 boxes + broadside'],200
/repositories/11/archival_objects/3656172,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/3656189,['(17 boxes)'],['17 boxes'],200
/repositories/11/archival_objects/3656287,['(9 boxes)'],['9 boxes'],200
/repositories/12/archival_objects/3874751,['(4 boxes)'],['4 boxes'],200
/repositories/12/archival_objects/2758299,['(37 boxes)'],['37 boxes'],200
/repositories/12/archival_objects/2793702,['(21 boxes)'],['21 boxes'],200
/repositories/12/archival_objects/2757175,['(9 boxes)'],['9 boxes'],200
/repositories/12/archival_objects/2793066,['(56 boxes)'],['56 boxes'],200
/repositories/11/archival_objects/3888602,['(13 boxes)'],['13 boxes'],200
/repositories/11/archival_objects/3871409,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871410,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871411,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871412,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871413,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871414,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/3871415,['(DAT)'],['DAT'],200
/repositories/11/archival_objects/383941,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/2287566,['(4 boxes)'],['4 boxes'],200
/repositories/12/archival_objects/2397300,['(24 containers)'],['24 containers'],200
/repositories/11/archival_objects/2632563,['(2 containers)'],['2 containers'],200
/repositories/11/archival_objects/2692172,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/2833643,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2755325,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/2734618,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/2975600,['(11 boxes)'],['11 boxes'],200
/repositories/11/archival_objects/501304,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3070397,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/2222072,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/3153962,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/3151891,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/3186064,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/3180116,['(10 boxes)'],['10 boxes'],200
/repositories/11/archival_objects/724835,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/425896,['(11 boxes)'],['11 boxes'],200
/repositories/11/archival_objects/3194533,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/2741885,['(19 containers)'],['19 containers'],200
/repositories/11/archival_objects/2963196,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/2206609,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/2652080,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2652087,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/3151582,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3196398,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/3207836,['(25 boxes)'],['25 boxes'],200
/repositories/11/archival_objects/3207633,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/2984422,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/3191718,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/297686,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/297707,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3231386,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/3271770,['(60 boxes)'],['60 boxes'],200
/repositories/11/archival_objects/2980060,['(39 boxes) + 3 broadside'],['39 boxes + 3 broadside'],200
/repositories/11/archival_objects/3317800,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3314004,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/3291271,['(13 boxes)'],['13 boxes'],200
/repositories/11/archival_objects/3321472,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3322600,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/2741887,['(12 containers)'],['12 containers'],200
/repositories/11/archival_objects/3359982,['(16 folders)'],['16 folders'],200
/repositories/11/archival_objects/2770248,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3356746,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/3317987,['(3 boxes)'],['3 boxes'],200
/repositories/11/archival_objects/3396107,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/3400236,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3400237,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/3400238,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3400240,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3392641,['(50 boxes)'],['50 boxes'],200
/repositories/11/archival_objects/3446312,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/3486928,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/3407661,['(8 boxes)'],['8 boxes'],200
/repositories/11/archival_objects/3241589,['(7 boxes)'],['7 boxes'],200
/repositories/11/archival_objects/3538682,['(32 containers)'],['32 containers'],200
/repositories/11/archival_objects/3235324,['(4 boxes) + 2 broadside'],['4 boxes + 2 broadside'],200
/repositories/11/archival_objects/3395822,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/3707137,['(3 containers)'],['3 containers'],200
/repositories/11/archival_objects/3379119,['(61 boxes)'],['61 boxes'],200
/repositories/11/archival_objects/3650773,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/3593035,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3278941,['(9 boxes)'],['9 boxes'],200
/repositories/11/archival_objects/2377687,['(25 boxes)'],['25 boxes'],200
/repositories/12/archival_objects/3874577,['(5 boxes)'],['5 boxes'],200
/repositories/11/archival_objects/2398354,['(30 boxes)'],['30 boxes'],200
/repositories/11/archival_objects/2795765,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/2692100,['(26 boxes)'],['26 boxes'],200
/repositories/11/archival_objects/3101682,['(26 boxes)'],['26 boxes'],200
/repositories/11/archival_objects/2733564,['(15 boxes)'],['15 boxes'],200
/repositories/11/archival_objects/2791284,['(52 boxes)'],['52 boxes'],200
/repositories/11/archival_objects/329497,['(23 boxes)'],['23 boxes'],200
/repositories/11/archival_objects/2699229,['(52 boxes) + 1 broadside + 1 record album storage + 1 cold storage + 1 art'],['52 boxes + 1 broadside + 1 record album storage + 1 cold storage + 1 art'],200
/repositories/11/archival_objects/763520,['(4 boxes)'],['4 boxes'],200
/repositories/11/archival_objects/764813,['(25 boxes)'],['25 boxes'],200
/repositories/11/archival_objects/3881398,['(13 boxes)'],['13 boxes'],200
/repositories/11/archival_objects/3879509,['(12 boxes)'],['12 boxes'],200
/repositories/11/archival_objects/3879511,['(3 boxes)'],['3 boxes'],200
/repositories/12/archival_objects/3877003,['(1 box)'],['1 box'],200
/repositories/12/archival_objects/1390306,['(35 boxes)'],['35 boxes'],200
/repositories/11/archival_objects/175021,['(1 box)'],['1 box'],200
/repositories/11/archival_objects/3894978,['(6 boxes)'],['6 boxes'],200
/repositories/11/archival_objects/3884782,['(3 boxes)'],['3 boxes'],200
/repositories/12/archival_objects/3890683,['(2 boxes)'],['2 boxes'],200
/repositories/11/archival_objects/3890126,['(76 boxes)'],['76 boxes'],200
